date,service,cost
2025-07-05,Key Management Service,2.48
2025-07-06,Key Management Service,2.33
2025-07-07,Key Management Service,2.45
2025-07-08,Key Management Service,2.3
2025-07-09,Key Management Service,1.81
2025-07-10,Key Management Service,2.53
2025-07-11,Key Management Service,3.07
2025-07-12,Key Management Service,2.5
2025-07-13,Key Management Service,2.18
2025-07-14,Key Management Service,1.8
2025-07-15,Key Management Service,2.0
2025-07-16,Key Management Service,2.52
2025-07-17,Key Management Service,2.75
2025-07-18,Key Management Service,2.45
2025-07-19,Key Management Service,2.65
2025-07-20,Key Management Service,2.62
2025-07-21,Key Management Service,2.54
2025-07-22,Key Management Service,2.1
2025-07-23,Key Management Service,2.42
2025-07-24,Key Management Service,2.03
2025-07-25,Key Management Service,2.36
2025-07-26,Key Management Service,2.48
2025-07-27,Key Management Service,3.0
2025-07-28,Key Management Service,1.86
2025-07-29,Key Management Service,2.55
2025-07-30,Key Management Service,2.93
2025-07-31,Key Management Service,2.65
2025-08-01,Key Management Service,2.68
2025-08-02,Key Management Service,2.59
2025-08-03,Key Management Service,2.86
2025-08-04,Key Management Service,1.96
2025-08-05,Key Management Service,1.84
2025-08-06,Key Management Service,2.37
2025-08-07,Key Management Service,1.55
2025-08-08,Key Management Service,2.84
2025-08-09,Key Management Service,2.84
2025-08-10,Key Management Service,2.21
2025-08-11,Key Management Service,2.24
2025-08-12,Key Management Service,2.35
2025-08-13,Key Management Service,2.4
2025-08-14,Key Management Service,2.43
2025-08-15,Key Management Service,2.6
2025-08-16,Key Management Service,2.32
2025-08-17,Key Management Service,2.74
2025-08-18,Key Management Service,2.56
2025-08-19,Key Management Service,2.16
2025-08-20,Key Management Service,2.9
2025-08-21,Key Management Service,1.88
2025-08-22,Key Management Service,2.36
2025-08-23,Key Management Service,2.76
2025-08-24,Key Management Service,2.12
2025-08-25,Key Management Service,2.51
2025-08-26,Key Management Service,2.6
2025-08-27,Key Management Service,2.07
2025-08-28,Key Management Service,2.37
2025-08-29,Key Management Service,2.34
2025-08-30,Key Management Service,2.19
2025-08-31,Key Management Service,3.28
2025-09-01,Key Management Service,2.12
2025-09-02,Key Management Service,2.79
2025-09-03,Key Management Service,2.26
2025-09-04,Key Management Service,2.0
2025-09-05,Key Management Service,2.45
2025-09-06,Key Management Service,2.66
2025-09-07,Key Management Service,2.76
2025-09-08,Key Management Service,3.01
2025-09-09,Key Management Service,3.53
2025-09-10,Key Management Service,2.51
2025-09-11,Key Management Service,2.17
2025-09-12,Key Management Service,2.59
2025-09-13,Key Management Service,2.32
2025-09-14,Key Management Service,2.77
2025-09-15,Key Management Service,1.93
2025-09-16,Key Management Service,3.32
2025-09-17,Key Management Service,2.75
2025-09-18,Key Management Service,1.79
2025-09-19,Key Management Service,2.16
2025-09-20,Key Management Service,2.74
2025-09-21,Key Management Service,2.88
2025-09-22,Key Management Service,1.95
2025-09-23,Key Management Service,2.7
2025-09-24,Key Management Service,1.69
2025-09-25,Key Management Service,2.4
2025-09-26,Key Management Service,2.86
2025-09-27,Key Management Service,2.23
2025-09-28,Key Management Service,1.87
2025-09-29,Key Management Service,2.5
2025-09-30,Key Management Service,2.21
2025-10-01,Key Management Service,2.68
2025-10-02,Key Management Service,2.11
2025-10-03,Key Management Service,2.15
2025-10-04,Key Management Service,1.68
2025-10-05,Key Management Service,2.51
2025-10-06,Key Management Service,2.39
2025-10-07,Key Management Service,2.0
2025-10-08,Key Management Service,2.53
2025-10-09,Key Management Service,2.84
2025-10-10,Key Management Service,2.37
2025-10-11,Key Management Service,2.56
2025-10-12,Key Management Service,2.56
2025-10-13,Key Management Service,2.0
2025-10-14,Key Management Service,3.24
2025-10-15,Key Management Service,2.28
2025-10-16,Key Management Service,2.71
2025-10-17,Key Management Service,2.75
2025-10-18,Key Management Service,2.41
2025-10-19,Key Management Service,2.7
2025-10-20,Key Management Service,2.56
2025-10-21,Key Management Service,1.93
2025-10-22,Key Management Service,2.34
2025-10-23,Key Management Service,2.24
2025-10-24,Key Management Service,2.3
2025-10-25,Key Management Service,1.98
2025-10-26,Key Management Service,2.9
2025-10-27,Key Management Service,3.08
2025-10-28,Key Management Service,2.85
2025-10-29,Key Management Service,2.96
2025-10-30,Key Management Service,2.35
2025-10-31,Key Management Service,2.24
2023-10-01,Cloud DNS,0.57
2023-10-02,Cloud DNS,0.34
2023-10-03,Cloud DNS,0.87
2023-10-04,Cloud DNS,1.02
2023-10-05,Cloud DNS,0.55
2023-10-06,Cloud DNS,1.19
2023-10-07,Cloud DNS,1.11
2023-10-08,Cloud DNS,0.55
2023-10-09,Cloud DNS,1.33
2023-10-10,Cloud DNS,1.34
2023-10-11,Cloud DNS,1.74
2023-10-12,Cloud DNS,1.59
2023-10-13,Cloud DNS,0.45
2023-10-14,Cloud DNS,1.25
2023-10-15,Cloud DNS,1.23
2023-10-16,Cloud DNS,0.69
2023-10-17,Cloud DNS,1.05
2023-10-18,Cloud DNS,0.1
2023-10-19,Cloud DNS,0.1
2023-10-20,Cloud DNS,0.1
2023-10-21,Cloud DNS,1.02
2023-10-22,Cloud DNS,1.05
2023-10-23,Cloud DNS,0.74
2023-10-24,Cloud DNS,1.61
2023-10-25,Cloud DNS,1.29
2023-10-26,Cloud DNS,0.16
2023-10-27,Cloud DNS,0.79
2023-10-28,Cloud DNS,0.45
2023-10-29,Cloud DNS,1.05
2023-10-30,Cloud DNS,0.85
2023-10-31,Cloud DNS,0.48
2023-11-01,Cloud DNS,1.61
2023-11-02,Cloud DNS,0.9
2023-11-03,Cloud DNS,0.69
2023-11-04,Cloud DNS,0.76
2023-11-05,Cloud DNS,1.58
2023-11-06,Cloud DNS,1.28
2023-11-07,Cloud DNS,0.81
2023-11-08,Cloud DNS,0.45
2023-11-09,Cloud DNS,0.52
2023-11-10,Cloud DNS,0.67
2023-11-11,Cloud DNS,1.11
2023-11-12,Cloud DNS,1.22
2023-11-13,Cloud DNS,0.57
2023-11-14,Cloud DNS,1.24
2023-11-15,Cloud DNS,0.49
2023-11-16,Cloud DNS,0.62
2023-11-17,Cloud DNS,0.26
2023-11-18,Cloud DNS,0.25
2023-11-19,Cloud DNS,0.49
2023-11-20,Cloud DNS,0.89
2023-11-21,Cloud DNS,0.46
2023-11-22,Cloud DNS,1.56
2023-11-23,Cloud DNS,0.49
2023-11-24,Cloud DNS,0.98
2023-11-25,Cloud DNS,1.48
2023-11-26,Cloud DNS,0.95
2023-11-27,Cloud DNS,0.75
2023-11-28,Cloud DNS,0.97
2023-11-29,Cloud DNS,0.67
2023-11-30,Cloud DNS,0.47
2023-12-01,Cloud DNS,1.18
2023-12-02,Cloud DNS,0.66
2023-12-03,Cloud DNS,1.33
2023-12-04,Cloud DNS,1.27
2023-12-05,Cloud DNS,0.99
2023-12-06,Cloud DNS,1.35
2023-12-07,Cloud DNS,0.68
2023-12-08,Cloud DNS,1.27
2023-12-09,Cloud DNS,1.27
2023-12-10,Cloud DNS,0.8
2023-12-11,Cloud DNS,0.74
2023-12-12,Cloud DNS,1.07
2023-12-13,Cloud DNS,1.79
2023-12-14,Cloud DNS,0.83
2023-12-15,Cloud DNS,0.74
2023-12-16,Cloud DNS,1.45
2023-12-17,Cloud DNS,0.97
2023-12-18,Cloud DNS,1.32
2023-12-19,Cloud DNS,1.58
2023-12-20,Cloud DNS,0.11
2023-12-21,Cloud DNS,0.93
2023-12-22,Cloud DNS,0.84
2023-12-23,Cloud DNS,0.53
2023-12-24,Cloud DNS,0.11
2023-12-25,Cloud DNS,0.25
2023-12-26,Cloud DNS,1.0
2023-12-27,Cloud DNS,0.72
2023-12-28,Cloud DNS,0.6
2023-12-29,Cloud DNS,1.0
2023-12-30,Cloud DNS,0.65
2023-12-31,Cloud DNS,1.52
2024-01-01,Cloud DNS,0.69
2024-01-02,Cloud DNS,1.62
2024-01-03,Cloud DNS,0.95
2024-01-04,Cloud DNS,0.68
2024-01-05,Cloud DNS,0.65
2024-01-06,Cloud DNS,1.63
2024-01-07,Cloud DNS,1.27
2024-01-08,Cloud DNS,0.64
2024-01-09,Cloud DNS,1.02
2024-01-10,Cloud DNS,0.1
2024-01-11,Cloud DNS,0.39
2024-01-12,Cloud DNS,0.65
2024-01-13,Cloud DNS,0.64
2024-01-14,Cloud DNS,1.51
2024-01-15,Cloud DNS,0.14
2024-01-16,Cloud DNS,0.36
2024-01-17,Cloud DNS,1.18
2024-01-18,Cloud DNS,1.08
2024-01-19,Cloud DNS,0.83
2024-01-20,Cloud DNS,1.88
2024-01-21,Cloud DNS,1.26
2024-01-22,Cloud DNS,1.52
2024-01-23,Cloud DNS,0.97
2024-01-24,Cloud DNS,0.76
2024-01-25,Cloud DNS,0.76
2024-01-26,Cloud DNS,1.4
2024-01-27,Cloud DNS,1.34
2024-01-28,Cloud DNS,0.9
2024-01-29,Cloud DNS,1.21
2024-01-30,Cloud DNS,1.42
2024-01-31,Cloud DNS,0.76
2024-02-01,Cloud DNS,0.85
2024-02-02,Cloud DNS,1.2
2024-02-03,Cloud DNS,0.23
2024-02-04,Cloud DNS,1.21
2024-02-05,Cloud DNS,0.52
2024-02-06,Cloud DNS,1.42
2024-02-07,Cloud DNS,1.95
2024-02-08,Cloud DNS,0.71
2024-02-09,Cloud DNS,0.43
2024-02-10,Cloud DNS,0.94
2024-02-11,Cloud DNS,0.9
2024-02-12,Cloud DNS,1.31
2024-02-13,Cloud DNS,1.12
2024-02-14,Cloud DNS,0.89
2024-02-15,Cloud DNS,1.07
2024-02-16,Cloud DNS,0.54
2024-02-17,Cloud DNS,1.39
2024-02-18,Cloud DNS,1.74
2024-02-19,Cloud DNS,0.51
2024-02-20,Cloud DNS,0.34
2024-02-21,Cloud DNS,0.86
2024-02-22,Cloud DNS,0.5
2024-02-23,Cloud DNS,0.48
2024-02-24,Cloud DNS,0.43
2024-02-25,Cloud DNS,0.96
2024-02-26,Cloud DNS,0.86
2024-02-27,Cloud DNS,1.21
2024-02-28,Cloud DNS,0.8
2024-02-29,Cloud DNS,0.51
2024-03-01,Cloud DNS,1.04
2024-03-02,Cloud DNS,0.59
2024-03-03,Cloud DNS,1.27
2024-03-04,Cloud DNS,0.32
2024-03-05,Cloud DNS,0.11
2024-03-06,Cloud DNS,0.35
2024-03-07,Cloud DNS,0.87
2024-03-08,Cloud DNS,0.93
2024-03-09,Cloud DNS,1.12
2024-03-10,Cloud DNS,0.81
2024-03-11,Cloud DNS,0.69
2024-03-12,Cloud DNS,1.69
2024-03-13,Cloud DNS,1.58
2024-03-14,Cloud DNS,1.5
2024-03-15,Cloud DNS,1.2
2024-03-16,Cloud DNS,1.24
2024-03-17,Cloud DNS,0.72
2024-03-18,Cloud DNS,1.14
2024-03-19,Cloud DNS,0.66
2024-03-20,Cloud DNS,0.62
2024-03-21,Cloud DNS,0.37
2024-03-22,Cloud DNS,1.26
2024-03-23,Cloud DNS,1.15
2024-03-24,Cloud DNS,0.95
2024-03-25,Cloud DNS,0.89
2024-03-26,Cloud DNS,0.28
2024-03-27,Cloud DNS,1.2
2024-03-28,Cloud DNS,0.95
2024-03-29,Cloud DNS,1.48
2024-03-30,Cloud DNS,1.15
2024-03-31,Cloud DNS,1.4
2024-04-01,Cloud DNS,1.09
2024-04-02,Cloud DNS,1.17
2024-04-03,Cloud DNS,1.5
2024-04-04,Cloud DNS,1.01
2024-04-05,Cloud DNS,1.31
2024-04-06,Cloud DNS,0.91
2024-04-07,Cloud DNS,1.04
2024-04-08,Cloud DNS,1.8
2024-04-09,Cloud DNS,1.39
2024-04-10,Cloud DNS,0.87
2024-04-11,Cloud DNS,1.29
2024-04-12,Cloud DNS,0.55
2024-04-13,Cloud DNS,1.01
2024-04-14,Cloud DNS,0.7
2024-04-15,Cloud DNS,1.31
2024-04-16,Cloud DNS,1.03
2024-04-17,Cloud DNS,1.24
2024-04-18,Cloud DNS,1.46
2024-04-19,Cloud DNS,0.92
2024-04-20,Cloud DNS,0.94
2024-04-21,Cloud DNS,1.11
2024-04-22,Cloud DNS,0.75
2024-04-23,Cloud DNS,1.12
2024-04-24,Cloud DNS,1.15
2024-04-25,Cloud DNS,1.23
2024-04-26,Cloud DNS,1.31
2024-04-27,Cloud DNS,0.43
2024-04-28,Cloud DNS,0.57
2024-04-29,Cloud DNS,0.62
2024-04-30,Cloud DNS,1.18
2024-05-01,Cloud DNS,1.01
2024-05-02,Cloud DNS,0.15
2024-05-03,Cloud DNS,1.99
2024-05-04,Cloud DNS,0.27
2024-05-05,Cloud DNS,1.16
2024-05-06,Cloud DNS,1.39
2024-05-07,Cloud DNS,0.83
2024-05-08,Cloud DNS,1.43
2024-05-09,Cloud DNS,0.71
2024-05-10,Cloud DNS,1.23
2024-05-11,Cloud DNS,0.2
2024-05-12,Cloud DNS,1.67
2024-05-13,Cloud DNS,1.16
2024-05-14,Cloud DNS,0.46
2024-05-15,Cloud DNS,1.43
2024-05-16,Cloud DNS,1.87
2024-05-17,Cloud DNS,0.76
2024-05-18,Cloud DNS,1.07
2024-05-19,Cloud DNS,0.94
2024-05-20,Cloud DNS,0.83
2024-05-21,Cloud DNS,0.78
2024-05-22,Cloud DNS,0.89
2024-05-23,Cloud DNS,0.91
2024-05-24,Cloud DNS,1.02
2024-05-25,Cloud DNS,0.99
2024-05-26,Cloud DNS,1.51
2024-05-27,Cloud DNS,1.47
2024-05-28,Cloud DNS,0.51
2024-05-29,Cloud DNS,0.92
2024-05-30,Cloud DNS,1.73
2024-05-31,Cloud DNS,1.31
2024-06-01,Cloud DNS,1.33
2024-06-02,Cloud DNS,1.29
2024-06-03,Cloud DNS,1.07
2024-06-04,Cloud DNS,1.17
2024-06-05,Cloud DNS,1.01
2024-06-06,Cloud DNS,1.56
2024-06-07,Cloud DNS,1.02
2024-06-08,Cloud DNS,1.14
2024-06-09,Cloud DNS,1.52
2024-06-10,Cloud DNS,1.05
2024-06-11,Cloud DNS,1.17
2024-06-12,Cloud DNS,1.04
2024-06-13,Cloud DNS,1.16
2024-06-14,Cloud DNS,1.06
2024-06-15,Cloud DNS,0.97
2024-06-16,Cloud DNS,0.9
2024-06-17,Cloud DNS,1.13
2024-06-18,Cloud DNS,1.65
2024-06-19,Cloud DNS,1.48
2024-06-20,Cloud DNS,0.52
2024-06-21,Cloud DNS,1.02
2024-06-22,Cloud DNS,0.93
2024-06-23,Cloud DNS,0.53
2024-06-24,Cloud DNS,1.34
2024-06-25,Cloud DNS,1.18
2024-06-26,Cloud DNS,2.1
2024-06-27,Cloud DNS,1.08
2024-06-28,Cloud DNS,0.88
2024-06-29,Cloud DNS,0.84
2024-06-30,Cloud DNS,1.03
2024-07-01,Cloud DNS,1.49
2024-07-02,Cloud DNS,1.54
2024-07-03,Cloud DNS,2.51
2024-07-04,Cloud DNS,0.7
2024-07-05,Cloud DNS,1.27
2024-07-06,Cloud DNS,0.94
2024-07-07,Cloud DNS,1.39
2024-07-08,Cloud DNS,1.84
2024-07-09,Cloud DNS,1.62
2024-07-10,Cloud DNS,0.71
2024-07-11,Cloud DNS,1.54
2024-07-12,Cloud DNS,0.32
2024-07-13,Cloud DNS,0.2
2024-07-14,Cloud DNS,1.14
2024-07-15,Cloud DNS,1.51
2024-07-16,Cloud DNS,1.4
2024-07-17,Cloud DNS,2.08
2024-07-18,Cloud DNS,1.3
2024-07-19,Cloud DNS,1.21
2024-07-20,Cloud DNS,1.76
2024-07-21,Cloud DNS,1.09
2024-07-22,Cloud DNS,1.43
2024-07-23,Cloud DNS,1.46
2024-07-24,Cloud DNS,0.84
2024-07-25,Cloud DNS,1.43
2024-07-26,Cloud DNS,2.22
2024-07-27,Cloud DNS,1.76
2024-07-28,Cloud DNS,0.9
2024-07-29,Cloud DNS,2.29
2024-07-30,Cloud DNS,1.57
2024-07-31,Cloud DNS,1.46
2024-08-01,Cloud DNS,1.23
2024-08-02,Cloud DNS,1.57
2024-08-03,Cloud DNS,1.32
2024-08-04,Cloud DNS,1.29
2024-08-05,Cloud DNS,1.22
2024-08-06,Cloud DNS,1.71
2024-08-07,Cloud DNS,1.66
2024-08-08,Cloud DNS,1.22
2024-08-09,Cloud DNS,0.62
2024-08-10,Cloud DNS,1.3
2024-08-11,Cloud DNS,0.97
2024-08-12,Cloud DNS,1.08
2024-08-13,Cloud DNS,1.24
2024-08-14,Cloud DNS,0.83
2024-08-15,Cloud DNS,0.59
2024-08-16,Cloud DNS,1.42
2024-08-17,Cloud DNS,1.31
2024-08-18,Cloud DNS,1.29
2024-08-19,Cloud DNS,1.52
2024-08-20,Cloud DNS,1.01
2024-08-21,Cloud DNS,1.45
2024-08-22,Cloud DNS,1.89
2024-08-23,Cloud DNS,1.19
2024-08-24,Cloud DNS,2.14
2024-08-25,Cloud DNS,1.33
2024-08-26,Cloud DNS,0.94
2024-08-27,Cloud DNS,1.68
2024-08-28,Cloud DNS,1.26
2024-08-29,Cloud DNS,1.77
2024-08-30,Cloud DNS,1.5
2024-08-31,Cloud DNS,1.17
2024-09-01,Cloud DNS,1.98
2024-09-02,Cloud DNS,1.1
2024-09-03,Cloud DNS,0.37
2024-09-04,Cloud DNS,1.71
2024-09-05,Cloud DNS,1.48
2024-09-06,Cloud DNS,1.89
2024-09-07,Cloud DNS,0.94
2024-09-08,Cloud DNS,1.22
2024-09-09,Cloud DNS,1.17
2024-09-10,Cloud DNS,1.74
2024-09-11,Cloud DNS,1.62
2024-09-12,Cloud DNS,1.43
2024-09-13,Cloud DNS,1.43
2024-09-14,Cloud DNS,0.83
2024-09-15,Cloud DNS,1.68
2024-09-16,Cloud DNS,1.69
2024-09-17,Cloud DNS,2.34
2024-09-18,Cloud DNS,1.55
2024-09-19,Cloud DNS,1.62
2024-09-20,Cloud DNS,1.56
2024-09-21,Cloud DNS,1.04
2024-09-22,Cloud DNS,1.9
2024-09-23,Cloud DNS,1.33
2024-09-24,Cloud DNS,1.27
2024-09-25,Cloud DNS,1.29
2024-09-26,Cloud DNS,1.33
2024-09-27,Cloud DNS,1.14
2024-09-28,Cloud DNS,1.45
2024-09-29,Cloud DNS,1.32
2024-09-30,Cloud DNS,1.28
2024-10-01,Cloud DNS,1.58
2024-10-02,Cloud DNS,1.4
2024-10-03,Cloud DNS,1.12
2024-10-04,Cloud DNS,1.03
2024-10-05,Cloud DNS,1.41
2024-10-06,Cloud DNS,1.04
2024-10-07,Cloud DNS,1.01
2024-10-08,Cloud DNS,1.02
2024-10-09,Cloud DNS,1.49
2024-10-10,Cloud DNS,1.9
2024-10-11,Cloud DNS,1.53
2024-10-12,Cloud DNS,1.77
2024-10-13,Cloud DNS,1.35
2024-10-14,Cloud DNS,1.44
2024-10-15,Cloud DNS,2.11
2024-10-16,Cloud DNS,1.75
2024-10-17,Cloud DNS,1.8
2024-10-18,Cloud DNS,1.27
2024-10-19,Cloud DNS,1.39
2024-10-20,Cloud DNS,1.57
2024-10-21,Cloud DNS,1.13
2024-10-22,Cloud DNS,0.36
2024-10-23,Cloud DNS,1.57
2024-10-24,Cloud DNS,1.82
2024-10-25,Cloud DNS,1.42
2024-10-26,Cloud DNS,1.14
2024-10-27,Cloud DNS,1.26
2024-10-28,Cloud DNS,0.52
2024-10-29,Cloud DNS,1.26
2024-10-30,Cloud DNS,0.92
2024-10-31,Cloud DNS,1.1
2024-11-01,Cloud DNS,0.9
2024-11-02,Cloud DNS,0.85
2024-11-03,Cloud DNS,0.97
2024-11-04,Cloud DNS,1.69
2024-11-05,Cloud DNS,1.19
2024-11-06,Cloud DNS,0.93
2024-11-07,Cloud DNS,1.75
2024-11-08,Cloud DNS,1.47
2024-11-09,Cloud DNS,0.39
2024-11-10,Cloud DNS,1.86
2024-11-11,Cloud DNS,1.45
2024-11-12,Cloud DNS,1.76
2024-11-13,Cloud DNS,1.33
2024-11-14,Cloud DNS,2.13
2024-11-15,Cloud DNS,1.26
2024-11-16,Cloud DNS,0.28
2024-11-17,Cloud DNS,1.04
2024-11-18,Cloud DNS,1.65
2024-11-19,Cloud DNS,1.5
2024-11-20,Cloud DNS,1.38
2024-11-21,Cloud DNS,1.01
2024-11-22,Cloud DNS,1.45
2024-11-23,Cloud DNS,1.43
2024-11-24,Cloud DNS,1.43
2024-11-25,Cloud DNS,1.68
2024-11-26,Cloud DNS,1.52
2024-11-27,Cloud DNS,1.34
2024-11-28,Cloud DNS,1.01
2024-11-29,Cloud DNS,2.04
2024-11-30,Cloud DNS,2.32
2024-12-01,Cloud DNS,2.22
2024-12-02,Cloud DNS,1.76
2024-12-03,Cloud DNS,0.72
2024-12-04,Cloud DNS,0.67
2024-12-05,Cloud DNS,1.22
2024-12-06,Cloud DNS,1.44
2024-12-07,Cloud DNS,1.42
