date,service,cost
07-08-2025,Backup,2.99
08-08-2025,Backup,2.92
09-08-2025,Backup,3.38
10-08-2025,Backup,3.06
11-08-2025,Backup,3.27
12-08-2025,Backup,3.6
13-08-2025,Backup,4.01
14-08-2025,Backup,3.26
15-08-2025,Backup,3.6
16-08-2025,Backup,3.52
17-08-2025,Backup,3.69
18-08-2025,Backup,3.41
19-08-2025,Backup,3.41
20-08-2025,Backup,3.12
21-08-2025,Backup,3.43
22-08-2025,Backup,2.88
23-08-2025,Backup,3.27
24-08-2025,Backup,3.23
25-08-2025,Backup,3.4
26-08-2025,Backup,3.16
27-08-2025,Backup,2.77
28-08-2025,Backup,2.91
29-08-2025,Backup,3.43
30-08-2025,Backup,3.06
31-08-2025,Backup,3.25
01-09-2025,Backup,3.54
02-09-2025,Backup,3.15
03-09-2025,Backup,3.16
04-09-2025,Backup,3.35
05-09-2025,Backup,3.32
06-09-2025,Backup,3.21
07-09-2025,Backup,3.37
08-09-2025,Backup,3.37
09-09-2025,Backup,3.89
10-09-2025,Backup,3
11-09-2025,Backup,3.47
12-09-2025,Backup,3.05
13-09-2025,Backup,3.4
14-09-2025,Backup,2.79
15-09-2025,Backup,3.43
16-09-2025,Backup,2.96
17-09-2025,Backup,3.31
18-09-2025,Backup,3.46
19-09-2025,Backup,3.72
20-09-2025,Backup,2.96
21-09-2025,Backup,3.17
22-09-2025,Backup,3.87
23-09-2025,Backup,3.4
24-09-2025,Backup,3.5
25-09-2025,Backup,4.15
26-09-2025,Backup,3.19
27-09-2025,Backup,3.58
28-09-2025,Backup,3.58
29-09-2025,Backup,3.53
30-09-2025,Backup,3.01
01-10-2025,Backup,3.76
02-10-2025,Backup,3.57
03-10-2025,Backup,3.39
04-10-2025,Backup,3.23
05-10-2025,Backup,3.8
06-10-2025,Backup,3.37
07-10-2025,Backup,3.3
08-10-2025,Backup,3.48
09-10-2025,Backup,3.69
10-10-2025,Backup,3.47
11-10-2025,Backup,3.32
12-10-2025,Backup,3.33
13-10-2025,Backup,3.65
14-10-2025,Backup,2.87
15-10-2025,Backup,3.26
16-10-2025,Backup,3.57
17-10-2025,Backup,3.01
18-10-2025,Backup,2.97
19-10-2025,Backup,3.81
20-10-2025,Backup,3.28
21-10-2025,Backup,3.71
22-10-2025,Backup,2.84
23-10-2025,Backup,4.06
24-10-2025,Backup,2.9
25-10-2025,Backup,3.24
26-10-2025,Backup,3.89
27-10-2025,Backup,3.66
28-10-2025,Backup,3.67
29-10-2025,Backup,3.31
30-10-2025,Backup,3.22
31-10-2025,Backup,3.2
01-10-2023,Azure DNS,1.78
02-10-2023,Azure DNS,2.31
03-10-2023,Azure DNS,1.63
04-10-2023,Azure DNS,1.66
05-10-2023,Azure DNS,1.86
06-10-2023,Azure DNS,2.16
07-10-2023,Azure DNS,2.34
08-10-2023,Azure DNS,2.45
09-10-2023,Azure DNS,1.92
10-10-2023,Azure DNS,1.6
11-10-2023,Azure DNS,1.99
12-10-2023,Azure DNS,1.49
13-10-2023,Azure DNS,2.28
14-10-2023,Azure DNS,2.14
15-10-2023,Azure DNS,2
16-10-2023,Azure DNS,1.35
17-10-2023,Azure DNS,1.68
18-10-2023,Azure DNS,2.18
19-10-2023,Azure DNS,2.08
20-10-2023,Azure DNS,2.21
21-10-2023,Azure DNS,1.59
22-10-2023,Azure DNS,2.34
23-10-2023,Azure DNS,2.07
24-10-2023,Azure DNS,1.94
25-10-2023,Azure DNS,1.71
26-10-2023,Azure DNS,1.77
27-10-2023,Azure DNS,2.35
28-10-2023,Azure DNS,2.31
29-10-2023,Azure DNS,2.27
30-10-2023,Azure DNS,1.48
31-10-2023,Azure DNS,1.97
01-11-2023,Azure DNS,2.29
02-11-2023,Azure DNS,1.92
03-11-2023,Azure DNS,1.93
04-11-2023,Azure DNS,2.62
05-11-2023,Azure DNS,2.57
06-11-2023,Azure DNS,1.77
07-11-2023,Azure DNS,2.06
08-11-2023,Azure DNS,1.87
09-11-2023,Azure DNS,2.11
10-11-2023,Azure DNS,1.53
11-11-2023,Azure DNS,2.85
12-11-2023,Azure DNS,2.27
13-11-2023,Azure DNS,1.81
14-11-2023,Azure DNS,1.98
15-11-2023,Azure DNS,2.16
16-11-2023,Azure DNS,1.97
17-11-2023,Azure DNS,2.2
18-11-2023,Azure DNS,2.26
19-11-2023,Azure DNS,2.54
20-11-2023,Azure DNS,2.38
21-11-2023,Azure DNS,2.01
22-11-2023,Azure DNS,1.83
23-11-2023,Azure DNS,2.14
24-11-2023,Azure DNS,2.12
25-11-2023,Azure DNS,1.86
26-11-2023,Azure DNS,2.45
27-11-2023,Azure DNS,1.66
28-11-2023,Azure DNS,2.86
29-11-2023,Azure DNS,1.74
30-11-2023,Azure DNS,1.92
01-12-2023,Azure DNS,2.38
02-12-2023,Azure DNS,1.96
03-12-2023,Azure DNS,1.68
04-12-2023,Azure DNS,2.4
05-12-2023,Azure DNS,2
06-12-2023,Azure DNS,1.94
07-12-2023,Azure DNS,2.07
08-12-2023,Azure DNS,1.96
09-12-2023,Azure DNS,1.91
10-12-2023,Azure DNS,1.88
11-12-2023,Azure DNS,2.15
12-12-2023,Azure DNS,1.88
13-12-2023,Azure DNS,1.96
14-12-2023,Azure DNS,2.24
15-12-2023,Azure DNS,1.7
16-12-2023,Azure DNS,1.92
17-12-2023,Azure DNS,2.07
18-12-2023,Azure DNS,2.1
19-12-2023,Azure DNS,1.48
20-12-2023,Azure DNS,1.99
21-12-2023,Azure DNS,1.74
22-12-2023,Azure DNS,1.86
23-12-2023,Azure DNS,1.84
24-12-2023,Azure DNS,1.89
25-12-2023,Azure DNS,1.73
26-12-2023,Azure DNS,1.98
27-12-2023,Azure DNS,2.04
28-12-2023,Azure DNS,2.47
29-12-2023,Azure DNS,1.53
30-12-2023,Azure DNS,2.06
31-12-2023,Azure DNS,1.47
01-01-2024,Azure DNS,1.74
02-01-2024,Azure DNS,1.46
03-01-2024,Azure DNS,2.15
04-01-2024,Azure DNS,1.81
05-01-2024,Azure DNS,1.87
06-01-2024,Azure DNS,1.88
07-01-2024,Azure DNS,1.58
08-01-2024,Azure DNS,2.11
09-01-2024,Azure DNS,2.06
10-01-2024,Azure DNS,1.72
11-01-2024,Azure DNS,2.14
12-01-2024,Azure DNS,2.3
13-01-2024,Azure DNS,2.03
14-01-2024,Azure DNS,2.02
15-01-2024,Azure DNS,1.62
16-01-2024,Azure DNS,2.21
17-01-2024,Azure DNS,1.83
18-01-2024,Azure DNS,1.6
19-01-2024,Azure DNS,1.9
20-01-2024,Azure DNS,1.95
21-01-2024,Azure DNS,2.33
22-01-2024,Azure DNS,2.13
23-01-2024,Azure DNS,1.5
24-01-2024,Azure DNS,1.97
25-01-2024,Azure DNS,2.58
26-01-2024,Azure DNS,2.18
27-01-2024,Azure DNS,2.05
28-01-2024,Azure DNS,2.06
29-01-2024,Azure DNS,1.79
30-01-2024,Azure DNS,2.57
31-01-2024,Azure DNS,2.14
01-02-2024,Azure DNS,2.1
02-02-2024,Azure DNS,2.02
03-02-2024,Azure DNS,2.16
04-02-2024,Azure DNS,1.72
05-02-2024,Azure DNS,2.08
06-02-2024,Azure DNS,1.89
07-02-2024,Azure DNS,1.27
08-02-2024,Azure DNS,1.86
09-02-2024,Azure DNS,1.66
10-02-2024,Azure DNS,1.79
11-02-2024,Azure DNS,2.16
12-02-2024,Azure DNS,1.76
13-02-2024,Azure DNS,2
14-02-2024,Azure DNS,1.55
15-02-2024,Azure DNS,2.32
16-02-2024,Azure DNS,2.54
17-02-2024,Azure DNS,2.28
18-02-2024,Azure DNS,2.48
19-02-2024,Azure DNS,1.91
20-02-2024,Azure DNS,2.4
21-02-2024,Azure DNS,2.52
22-02-2024,Azure DNS,1.99
23-02-2024,Azure DNS,1.82
24-02-2024,Azure DNS,1.73
25-02-2024,Azure DNS,2.04
26-02-2024,Azure DNS,1.17
27-02-2024,Azure DNS,2.58
28-02-2024,Azure DNS,2.24
29-02-2024,Azure DNS,2.14
01-03-2024,Azure DNS,2.56
02-03-2024,Azure DNS,2.3
03-03-2024,Azure DNS,1.6
04-03-2024,Azure DNS,1.8
05-03-2024,Azure DNS,2.14
06-03-2024,Azure DNS,2.32
07-03-2024,Azure DNS,2.09
08-03-2024,Azure DNS,1.91
09-03-2024,Azure DNS,1.55
10-03-2024,Azure DNS,1.53
11-03-2024,Azure DNS,1.72
12-03-2024,Azure DNS,1.88
13-03-2024,Azure DNS,1.95
14-03-2024,Azure DNS,1.35
15-03-2024,Azure DNS,2.19
16-03-2024,Azure DNS,2.67
17-03-2024,Azure DNS,2.4
18-03-2024,Azure DNS,2.34
19-03-2024,Azure DNS,2
20-03-2024,Azure DNS,2.12
21-03-2024,Azure DNS,2.35
22-03-2024,Azure DNS,1.34
23-03-2024,Azure DNS,2.26
24-03-2024,Azure DNS,1.93
25-03-2024,Azure DNS,1.96
26-03-2024,Azure DNS,1.53
27-03-2024,Azure DNS,1.7
28-03-2024,Azure DNS,2.12
29-03-2024,Azure DNS,1.94
30-03-2024,Azure DNS,1.7
31-03-2024,Azure DNS,2.11
01-04-2024,Azure DNS,1.83
02-04-2024,Azure DNS,1.58
03-04-2024,Azure DNS,2.75
04-04-2024,Azure DNS,1.79
05-04-2024,Azure DNS,2.41
06-04-2024,Azure DNS,1.58
07-04-2024,Azure DNS,2.1
08-04-2024,Azure DNS,2.14
09-04-2024,Azure DNS,2.4
10-04-2024,Azure DNS,1.89
11-04-2024,Azure DNS,2.03
12-04-2024,Azure DNS,1.84
13-04-2024,Azure DNS,2.35
14-04-2024,Azure DNS,1.47
15-04-2024,Azure DNS,1.92
16-04-2024,Azure DNS,2.07
17-04-2024,Azure DNS,2.39
18-04-2024,Azure DNS,1.47
19-04-2024,Azure DNS,1.67
20-04-2024,Azure DNS,2.18
21-04-2024,Azure DNS,1.82
22-04-2024,Azure DNS,2.6
23-04-2024,Azure DNS,1.94
24-04-2024,Azure DNS,1.47
25-04-2024,Azure DNS,2.36
26-04-2024,Azure DNS,2.37
27-04-2024,Azure DNS,1.57
28-04-2024,Azure DNS,1.78
29-04-2024,Azure DNS,1.72
30-04-2024,Azure DNS,1.95
01-05-2024,Azure DNS,2.03
02-05-2024,Azure DNS,2.53
03-05-2024,Azure DNS,1.42
04-05-2024,Azure DNS,1.99
05-05-2024,Azure DNS,1.59
06-05-2024,Azure DNS,2.28
07-05-2024,Azure DNS,1.86
08-05-2024,Azure DNS,1.94
09-05-2024,Azure DNS,2.28
10-05-2024,Azure DNS,1.73
11-05-2024,Azure DNS,2.37
12-05-2024,Azure DNS,2.2
13-05-2024,Azure DNS,2.12
14-05-2024,Azure DNS,1.43
15-05-2024,Azure DNS,2.01
16-05-2024,Azure DNS,1.41
17-05-2024,Azure DNS,1.79
18-05-2024,Azure DNS,2.07
19-05-2024,Azure DNS,1.58
20-05-2024,Azure DNS,1.58
21-05-2024,Azure DNS,1.75
22-05-2024,Azure DNS,2.16
23-05-2024,Azure DNS,2.27
24-05-2024,Azure DNS,2.12
25-05-2024,Azure DNS,2.31
26-05-2024,Azure DNS,2.5
27-05-2024,Azure DNS,1.38
28-05-2024,Azure DNS,1.9
29-05-2024,Azure DNS,2.21
30-05-2024,Azure DNS,2.24
31-05-2024,Azure DNS,2.2
01-06-2024,Azure DNS,2.22
02-06-2024,Azure DNS,2
03-06-2024,Azure DNS,1.83
04-06-2024,Azure DNS,2.14
05-06-2024,Azure DNS,1.49
06-06-2024,Azure DNS,2.36
07-06-2024,Azure DNS,2.22
08-06-2024,Azure DNS,2.19
09-06-2024,Azure DNS,2.33
10-06-2024,Azure DNS,1.93
11-06-2024,Azure DNS,2.3
12-06-2024,Azure DNS,1.91
13-06-2024,Azure DNS,1.61
14-06-2024,Azure DNS,1.91
15-06-2024,Azure DNS,1.92
16-06-2024,Azure DNS,1.57
17-06-2024,Azure DNS,2.35
18-06-2024,Azure DNS,1.57
19-06-2024,Azure DNS,2.63
20-06-2024,Azure DNS,1.9
21-06-2024,Azure DNS,1.91
22-06-2024,Azure DNS,1.85
23-06-2024,Azure DNS,2.34
24-06-2024,Azure DNS,2.33
25-06-2024,Azure DNS,2.66
26-06-2024,Azure DNS,1.6
27-06-2024,Azure DNS,2.04
28-06-2024,Azure DNS,2.16
29-06-2024,Azure DNS,2.06
30-06-2024,Azure DNS,1.66
01-07-2024,Azure DNS,1.94
02-07-2024,Azure DNS,1.82
03-07-2024,Azure DNS,2.01
04-07-2024,Azure DNS,1.82
05-07-2024,Azure DNS,1.87
06-07-2024,Azure DNS,2.35
07-07-2024,Azure DNS,1.43
08-07-2024,Azure DNS,1.78
09-07-2024,Azure DNS,2.29
10-07-2024,Azure DNS,1.78
11-07-2024,Azure DNS,1.83
12-07-2024,Azure DNS,2.13
13-07-2024,Azure DNS,2.11
14-07-2024,Azure DNS,2.08
15-07-2024,Azure DNS,2.05
16-07-2024,Azure DNS,1.95
17-07-2024,Azure DNS,2.21
18-07-2024,Azure DNS,1.78
19-07-2024,Azure DNS,2.1
20-07-2024,Azure DNS,2.04
21-07-2024,Azure DNS,2.5
22-07-2024,Azure DNS,1.6
23-07-2024,Azure DNS,1.74
24-07-2024,Azure DNS,1.59
25-07-2024,Azure DNS,2.33
26-07-2024,Azure DNS,2.22
27-07-2024,Azure DNS,1.58
28-07-2024,Azure DNS,1.82
29-07-2024,Azure DNS,2.49
30-07-2024,Azure DNS,2.5
31-07-2024,Azure DNS,1.82
01-08-2024,Azure DNS,1.81
02-08-2024,Azure DNS,2.4
03-08-2024,Azure DNS,2.03
04-08-2024,Azure DNS,1.92
05-08-2024,Azure DNS,2
06-08-2024,Azure DNS,2.02
07-08-2024,Azure DNS,1.59
08-08-2024,Azure DNS,1.59
09-08-2024,Azure DNS,1.76
10-08-2024,Azure DNS,1.77
11-08-2024,Azure DNS,1.88
12-08-2024,Azure DNS,2.05
13-08-2024,Azure DNS,2.12
14-08-2024,Azure DNS,2.51
15-08-2024,Azure DNS,2.03
16-08-2024,Azure DNS,1.54
17-08-2024,Azure DNS,1.94
18-08-2024,Azure DNS,1.99
19-08-2024,Azure DNS,1.92
20-08-2024,Azure DNS,2
21-08-2024,Azure DNS,2.08
22-08-2024,Azure DNS,2.07
23-08-2024,Azure DNS,2.01
24-08-2024,Azure DNS,2.61
25-08-2024,Azure DNS,1.66
26-08-2024,Azure DNS,1.91
27-08-2024,Azure DNS,1.76
28-08-2024,Azure DNS,2.19
29-08-2024,Azure DNS,1.52
30-08-2024,Azure DNS,2.11
31-08-2024,Azure DNS,1.59
01-09-2024,Azure DNS,1.87
02-09-2024,Azure DNS,2.37
03-09-2024,Azure DNS,2.05
04-09-2024,Azure DNS,2.29
05-09-2024,Azure DNS,1.96
06-09-2024,Azure DNS,2.32
07-09-2024,Azure DNS,2.72
08-09-2024,Azure DNS,1.94
09-09-2024,Azure DNS,2.44
10-09-2024,Azure DNS,1.78
11-09-2024,Azure DNS,1.32
12-09-2024,Azure DNS,2.07
13-09-2024,Azure DNS,2.11
14-09-2024,Azure DNS,2.36
15-09-2024,Azure DNS,2.24
16-09-2024,Azure DNS,1.88
17-09-2024,Azure DNS,1.78
18-09-2024,Azure DNS,2.52
19-09-2024,Azure DNS,2.43
20-09-2024,Azure DNS,2.15
21-09-2024,Azure DNS,2.11
22-09-2024,Azure DNS,1.86
23-09-2024,Azure DNS,1.77
24-09-2024,Azure DNS,1.52
25-09-2024,Azure DNS,1.81
26-09-2024,Azure DNS,1.65
27-09-2024,Azure DNS,2.3
28-09-2024,Azure DNS,2.13
29-09-2024,Azure DNS,2.08
30-09-2024,Azure DNS,2.01
01-10-2024,Azure DNS,2.27
02-10-2024,Azure DNS,1.98
03-10-2024,Azure DNS,1.71
04-10-2024,Azure DNS,1.84
05-10-2024,Azure DNS,2.26
06-10-2024,Azure DNS,2.87
07-10-2024,Azure DNS,2.12
08-10-2024,Azure DNS,2.27
09-10-2024,Azure DNS,1.84
10-10-2024,Azure DNS,1.57
11-10-2024,Azure DNS,1.79
12-10-2024,Azure DNS,2.37
13-10-2024,Azure DNS,2.3
14-10-2024,Azure DNS,1.95
15-10-2024,Azure DNS,1.93
16-10-2024,Azure DNS,1.59
17-10-2024,Azure DNS,1.91
18-10-2024,Azure DNS,1.66
19-10-2024,Azure DNS,1.7
20-10-2024,Azure DNS,2.1
21-10-2024,Azure DNS,2.28
22-10-2024,Azure DNS,2.07
23-10-2024,Azure DNS,2.18
24-10-2024,Azure DNS,2.5
25-10-2024,Azure DNS,2.21
26-10-2024,Azure DNS,2.24
27-10-2024,Azure DNS,1.98
28-10-2024,Azure DNS,1.55
29-10-2024,Azure DNS,1.41
30-10-2024,Azure DNS,2.54
31-10-2024,Azure DNS,2.37
01-11-2024,Azure DNS,2.18
02-11-2024,Azure DNS,2.46
03-11-2024,Azure DNS,2.16
04-11-2024,Azure DNS,2.19
05-11-2024,Azure DNS,1.45
06-11-2024,Azure DNS,1.61
07-11-2024,Azure DNS,1.78
08-11-2024,Azure DNS,2.13
09-11-2024,Azure DNS,1.82
10-11-2024,Azure DNS,1.95
11-11-2024,Azure DNS,2.43
12-11-2024,Azure DNS,2.19
13-11-2024,Azure DNS,2.1
14-11-2024,Azure DNS,1.56
15-11-2024,Azure DNS,2.55
16-11-2024,Azure DNS,1.73
17-11-2024,Azure DNS,2.32
18-11-2024,Azure DNS,2.48
19-11-2024,Azure DNS,1.6
20-11-2024,Azure DNS,1.9
21-11-2024,Azure DNS,2.09
22-11-2024,Azure DNS,1.82
23-11-2024,Azure DNS,2.17
24-11-2024,Azure DNS,1.64
25-11-2024,Azure DNS,2.27
26-11-2024,Azure DNS,1.59
27-11-2024,Azure DNS,1.7
28-11-2024,Azure DNS,1.77
29-11-2024,Azure DNS,1.52
30-11-2024,Azure DNS,1.69
01-12-2024,Azure DNS,2.21
02-12-2024,Azure DNS,2
03-12-2024,Azure DNS,2.09
04-12-2024,Azure DNS,1.6
05-12-2024,Azure DNS,2.38
06-12-2024,Azure DNS,2.59
07-12-2024,Azure DNS,1.67
08-12-2024,Azure DNS,1.8
09-12-2024,Azure DNS,2.24
10-12-2024,Azure DNS,2.03
11-12-2024,Azure DNS,1.86
12-12-2024,Azure DNS,2.27
13-12-2024,Azure DNS,1.53
14-12-2024,Azure DNS,2.33
15-12-2024,Azure DNS,1.43
16-12-2024,Azure DNS,2.26
17-12-2024,Azure DNS,2.3
18-12-2024,Azure DNS,1.82
19-12-2024,Azure DNS,2
20-12-2024,Azure DNS,1.58
21-12-2024,Azure DNS,2.79
22-12-2024,Azure DNS,1.93
23-12-2024,Azure DNS,1.63
24-12-2024,Azure DNS,1.83
25-12-2024,Azure DNS,1.97
26-12-2024,Azure DNS,2.18
27-12-2024,Azure DNS,2.17
28-12-2024,Azure DNS,2.11
29-12-2024,Azure DNS,2.17
30-12-2024,Azure DNS,2.04
31-12-2024,Azure DNS,2.05
01-01-2025,Azure DNS,1.37
02-01-2025,Azure DNS,2.33
03-01-2025,Azure DNS,1.7
04-01-2025,Azure DNS,2.05
05-01-2025,Azure DNS,2.24
06-01-2025,Azure DNS,1.7
07-01-2025,Azure DNS,1.75
08-01-2025,Azure DNS,1.55
09-01-2025,Azure DNS,1.65
10-01-2025,Azure DNS,2.79
11-01-2025,Azure DNS,2.57
12-01-2025,Azure DNS,2.55
13-01-2025,Azure DNS,1.88
14-01-2025,Azure DNS,2.26
15-01-2025,Azure DNS,1.95
16-01-2025,Azure DNS,2.1
17-01-2025,Azure DNS,1.99
18-01-2025,Azure DNS,1.89
19-01-2025,Azure DNS,1.89
20-01-2025,Azure DNS,2.64
21-01-2025,Azure DNS,2.01
22-01-2025,Azure DNS,1.97
23-01-2025,Azure DNS,1.97
24-01-2025,Azure DNS,2.31
25-01-2025,Azure DNS,2.01
26-01-2025,Azure DNS,1.44
27-01-2025,Azure DNS,1.9
28-01-2025,Azure DNS,2.5
29-01-2025,Azure DNS,2.23
30-01-2025,Azure DNS,1.59
31-01-2025,Azure DNS,1.76
01-02-2025,Azure DNS,2.66
02-02-2025,Azure DNS,1.89
03-02-2025,Azure DNS,1.77
04-02-2025,Azure DNS,2.05
05-02-2025,Azure DNS,2.44
06-02-2025,Azure DNS,1.77
07-02-2025,Azure DNS,2.16
08-02-2025,Azure DNS,2.13
09-02-2025,Azure DNS,1.77
10-02-2025,Azure DNS,2.14
11-02-2025,Azure DNS,2.24
12-02-2025,Azure DNS,1.44
13-02-2025,Azure DNS,1.96
14-02-2025,Azure DNS,2
15-02-2025,Azure DNS,1.91
16-02-2025,Azure DNS,2
17-02-2025,Azure DNS,1.67
18-02-2025,Azure DNS,2.13
19-02-2025,Azure DNS,2.04
20-02-2025,Azure DNS,2.17
21-02-2025,Azure DNS,1.61
22-02-2025,Azure DNS,1.82
23-02-2025,Azure DNS,1.92
24-02-2025,Azure DNS,1.6
25-02-2025,Azure DNS,2.14
26-02-2025,Azure DNS,1.69
27-02-2025,Azure DNS,1.34
28-02-2025,Azure DNS,1.79
01-03-2025,Azure DNS,1.69
02-03-2025,Azure DNS,2.68
03-03-2025,Azure DNS,2.46
04-03-2025,Azure DNS,2.1
05-03-2025,Azure DNS,2.01
06-03-2025,Azure DNS,2.17
07-03-2025,Azure DNS,1.86
08-03-2025,Azure DNS,2.31
09-03-2025,Azure DNS,1.91
10-03-2025,Azure DNS,1.99
11-03-2025,Azure DNS,2.2
12-03-2025,Azure DNS,1.67
13-03-2025,Azure DNS,1.9
14-03-2025,Azure DNS,1.89
15-03-2025,Azure DNS,1.89
16-03-2025,Azure DNS,2.34
17-03-2025,Azure DNS,2.09
18-03-2025,Azure DNS,2.72
19-03-2025,Azure DNS,3.05
20-03-2025,Azure DNS,2.53
21-03-2025,Azure DNS,2.07
22-03-2025,Azure DNS,1.67
23-03-2025,Azure DNS,1.76
24-03-2025,Azure DNS,2.13
25-03-2025,Azure DNS,1.83
26-03-2025,Azure DNS,2.33
27-03-2025,Azure DNS,2.08
28-03-2025,Azure DNS,2.08
29-03-2025,Azure DNS,2.29
30-03-2025,Azure DNS,1.44
31-03-2025,Azure DNS,1.71
01-04-2025,Azure DNS,2.2
02-04-2025,Azure DNS,1.9
03-04-2025,Azure DNS,1.78
04-04-2025,Azure DNS,1.51
05-04-2025,Azure DNS,2.18
06-04-2025,Azure DNS,2.19
07-04-2025,Azure DNS,1.84
08-04-2025,Azure DNS,1.74
09-04-2025,Azure DNS,2.5
10-04-2025,Azure DNS,1.23
11-04-2025,Azure DNS,1.91
12-04-2025,Azure DNS,1.54
13-04-2025,Azure DNS,1.57
14-04-2025,Azure DNS,1.83
15-04-2025,Azure DNS,2.41
16-04-2025,Azure DNS,1.66
17-04-2025,Azure DNS,1.88
18-04-2025,Azure DNS,1.94
19-04-2025,Azure DNS,1.79
20-04-2025,Azure DNS,1.85
21-04-2025,Azure DNS,2.24
22-04-2025,Azure DNS,1.93
23-04-2025,Azure DNS,1.99
24-04-2025,Azure DNS,2.66
25-04-2025,Azure DNS,2.67
26-04-2025,Azure DNS,1.71
27-04-2025,Azure DNS,2.31
28-04-2025,Azure DNS,1.86
29-04-2025,Azure DNS,2.73
30-04-2025,Azure DNS,2.56
01-05-2025,Azure DNS,1.47
02-05-2025,Azure DNS,2.4
03-05-2025,Azure DNS,1.9
04-05-2025,Azure DNS,2.59
05-05-2025,Azure DNS,2.3
06-05-2025,Azure DNS,2.63
07-05-2025,Azure DNS,1.93
08-05-2025,Azure DNS,2.03
09-05-2025,Azure DNS,2.26
10-05-2025,Azure DNS,1.61
11-05-2025,Azure DNS,2.17
12-05-2025,Azure DNS,2.23
13-05-2025,Azure DNS,1.8
14-05-2025,Azure DNS,1.13
15-05-2025,Azure DNS,2.1
16-05-2025,Azure DNS,2.4
17-05-2025,Azure DNS,2.15
18-05-2025,Azure DNS,2.04
19-05-2025,Azure DNS,2.06
20-05-2025,Azure DNS,2.25
21-05-2025,Azure DNS,1.79
22-05-2025,Azure DNS,1.75
23-05-2025,Azure DNS,2.06
24-05-2025,Azure DNS,2.54
25-05-2025,Azure DNS,1.83
26-05-2025,Azure DNS,1.77
27-05-2025,Azure DNS,2.63
28-05-2025,Azure DNS,2.19
29-05-2025,Azure DNS,1.51
30-05-2025,Azure DNS,2.4
31-05-2025,Azure DNS,2.1
01-06-2025,Azure DNS,2.33
02-06-2025,Azure DNS,1.61
03-06-2025,Azure DNS,1.88
04-06-2025,Azure DNS,2.62
05-06-2025,Azure DNS,2.13
06-06-2025,Azure DNS,1.83
07-06-2025,Azure DNS,2.56
08-06-2025,Azure DNS,2.15
09-06-2025,Azure DNS,1.22
10-06-2025,Azure DNS,2.17
11-06-2025,Azure DNS,1.92
12-06-2025,Azure DNS,2.41
13-06-2025,Azure DNS,2.42
14-06-2025,Azure DNS,2.46
15-06-2025,Azure DNS,2.41
16-06-2025,Azure DNS,2.28
17-06-2025,Azure DNS,2.28
18-06-2025,Azure DNS,1.76
19-06-2025,Azure DNS,2.18
20-06-2025,Azure DNS,1.84
21-06-2025,Azure DNS,2.87
22-06-2025,Azure DNS,1.91
23-06-2025,Azure DNS,1.61
24-06-2025,Azure DNS,1.4
25-06-2025,Azure DNS,1.66
26-06-2025,Azure DNS,1.71
27-06-2025,Azure DNS,1.92
28-06-2025,Azure DNS,1.9
29-06-2025,Azure DNS,1.9
30-06-2025,Azure DNS,2.17
01-07-2025,Azure DNS,1.96
02-07-2025,Azure DNS,2.03
03-07-2025,Azure DNS,2.43
04-07-2025,Azure DNS,1.83
05-07-2025,Azure DNS,1.98
06-07-2025,Azure DNS,1.82
07-07-2025,Azure DNS,2.48
08-07-2025,Azure DNS,2.15
09-07-2025,Azure DNS,2.15
10-07-2025,Azure DNS,1.65
11-07-2025,Azure DNS,2.15
12-07-2025,Azure DNS,2.41
13-07-2025,Azure DNS,1.71
14-07-2025,Azure DNS,1.85
15-07-2025,Azure DNS,1.68
16-07-2025,Azure DNS,1.62
17-07-2025,Azure DNS,1.89
18-07-2025,Azure DNS,2.26
19-07-2025,Azure DNS,1.89
20-07-2025,Azure DNS,2.75
21-07-2025,Azure DNS,1.86
22-07-2025,Azure DNS,2.14
23-07-2025,Azure DNS,1.93
24-07-2025,Azure DNS,1.89
25-07-2025,Azure DNS,1.51
26-07-2025,Azure DNS,2.04
27-07-2025,Azure DNS,2.3
28-07-2025,Azure DNS,2.25
29-07-2025,Azure DNS,2.15
30-07-2025,Azure DNS,2.38
31-07-2025,Azure DNS,1.98
01-08-2025,Azure DNS,2.18
02-08-2025,Azure DNS,1.88
03-08-2025,Azure DNS,2.19
04-08-2025,Azure DNS,2.27
05-08-2025,Azure DNS,2.16
06-08-2025,Azure DNS,2.5
07-08-2025,Azure DNS,2.6
08-08-2025,Azure DNS,1.69
09-08-2025,Azure DNS,2.35
10-08-2025,Azure DNS,1.83
11-08-2025,Azure DNS,1.89
12-08-2025,Azure DNS,1.59
13-08-2025,Azure DNS,2.07
14-08-2025,Azure DNS,1.59
15-08-2025,Azure DNS,2.59
16-08-2025,Azure DNS,2.26
17-08-2025,Azure DNS,2.2
18-08-2025,Azure DNS,1.85
19-08-2025,Azure DNS,2.59
20-08-2025,Azure DNS,1.72
21-08-2025,Azure DNS,1.86
22-08-2025,Azure DNS,1.76
23-08-2025,Azure DNS,1.89
24-08-2025,Azure DNS,1.74
25-08-2025,Azure DNS,1.96
26-08-2025,Azure DNS,1.97
27-08-2025,Azure DNS,2.31
28-08-2025,Azure DNS,2.55
29-08-2025,Azure DNS,2
30-08-2025,Azure DNS,2.59
31-08-2025,Azure DNS,2.31
01-09-2025,Azure DNS,2.18
02-09-2025,Azure DNS,2.37
03-09-2025,Azure DNS,2.6
04-09-2025,Azure DNS,1.78
05-09-2025,Azure DNS,2.5
06-09-2025,Azure DNS,2.27
